id	uri	name_translit	name_arabic	alias_names	birth_year	death_year	floruit_years	description
180887	https://ismi.mpiwg-berlin.mpg.de/person/180887	Ibrāhīm al-Sindyūnī al-Šāfiʿī	ابراهيم السنديوني الشافعي	Ibrāhīm al-Sindyūnī al-Šāfiʿī				WITNESS[295686] was_copied_by, WITNESS[180914] was_copied_by
180963	https://ismi.mpiwg-berlin.mpg.de/person/180963	Abū Bakr ibn Ḫayr Allāh al-Mudarris	ابو بكر بن خير الله المُدرّس					WITNESS[180997] was_copied_by
181347	https://ismi.mpiwg-berlin.mpg.de/person/181347	Aḥmad ibn Abī al-Qāsim ibn Aḥmad Ẓahīraẗ	احمد بن ابي القاسم بن احمد ظهيرة					WITNESS[112969] was_copied_by
181477	https://ismi.mpiwg-berlin.mpg.de/person/181477	Muḥammad ibn Jahm al-Barmakī	محمد بن جهم البرمكي	Muḥammad ibn al-Jahm, Muḥammad al-Barmakī			800	PLACE[153791] lived_in, PLACE[167760] lived_in
181713	https://ismi.mpiwg-berlin.mpg.de/person/181713	Aḥmad ibn Muḥammad as-Suḥaymī		Aḥmad ibn Muḥammad as-Suḥaymī				TEXT[186610] was_created_by
181920	https://ismi.mpiwg-berlin.mpg.de/person/181920	ʿAbd al-Wahhāb al-Muʾayyadī	عبد الوهّاب ألمؤيدي					CODEX[37025] owned_by
181924	https://ismi.mpiwg-berlin.mpg.de/person/181924	al-Sayyid Muḥammad Saʿīd Ḥayrat	السيّد محمّد سعيد حَيرت					CODEX[37025] owned_by
181959	https://ismi.mpiwg-berlin.mpg.de/person/181959	Abū Sinān ibn Mawlānā  	أبو سنان بن مولانا 					STUDY_EVENT[38134] was_advised_by, CODEX[37025] owned_by
182016	https://ismi.mpiwg-berlin.mpg.de/person/182016	ʿAbd al-Raḥmān ibn ʿAlī ibn Muʾayyad ibn al-Šaykh Pīr ʿAlī	عبد الرحمن بن علي بن مؤيّد بن الشيخ پير علي					PLACE[85210] lived_in, CODEX[37025] owned_by
182881	https://ismi.mpiwg-berlin.mpg.de/person/182881	Abū al-Barakāt Aḥmad ibn Muḥammad ibn Aḥmad al-Dardīr		Dardīr				TEXT[124711] was_created_by
182955	https://ismi.mpiwg-berlin.mpg.de/person/182955	ʿAbd al-Raḥīm	عبد الرحيم					WITNESS[182930] was_copied_by
183121	https://ismi.mpiwg-berlin.mpg.de/person/183121	Ḥamzaẗ ibn ʿAlī al-Iṣfahānī	حمزة بن علي الإصفهاني	حمزة الإصفهاني, Ḥamzah al-Iṣfahānī	893	970		TEXT[364870] was_created_by, PLACE[87474] lived_in, PLACE[87474] died_in, PLACE[87474] was_born_in
183146	https://ismi.mpiwg-berlin.mpg.de/person/183146	Aḥmad ibn Muḥammad ibn Naṣr al-Jayhānī	أحمد بن محمد بن نصر الجيهاني	Aḥmad al-Jayhānī			900	PLACE[87068] lived_in
183159	https://ismi.mpiwg-berlin.mpg.de/person/183159	Ibn al-Qāṣṣ Abū al-ʿAbbās Aḥmad ibn Abī Aḥmad al-Ṭabarī al-Baġdādī	ابن القاص أبو العبّاس أحمد بن أبي أحمد الطبري البغدادي			946		PLACE[359019] lived_in, PLACE[167760] lived_in, PLACE[314816] lived_in, PLACE[314816] was_born_in, TEXT[359036] was_created_by
183200	https://ismi.mpiwg-berlin.mpg.de/person/183200	Abū al-Qāsim ʿAbd al-Raḥmān ibn Isḥāq al-Zajjājī	أبو القاسم عبد الرحمن بن إسحاق الزجّاجي	ʿAbd al-Raḥmān al-Zajjājī		949		TEXT[358757] was_created_by, PERSON[95260] was_student_of, PLACE[85658] lived_in, PLACE[167760] lived_in, PLACE[85486] lived_in
183227	https://ismi.mpiwg-berlin.mpg.de/person/183227	Abū al-Qāsim al-Munajjim 	أبو القاسم المنجّم	Abū al-Qāsim al-Munajjim , Abū al-Qāsim al-Munajjim	800	900	800	TEXT[351304] was_created_by, PLACE[85367] lived_in
183284	https://ismi.mpiwg-berlin.mpg.de/person/183284	Abū al-Qāsim ʿUbayd Allāh ibn ʿAbd Allāh ibn Ḫurdāḏbih	أبو القاسم عبيد الله بن عبد الله بن خرداذبه	ʿUbayd Allāh ibn Khurdādhbih 		912		TEXT[355557] was_created_by, TEXT[355545] was_created_by, PLACE[329068] lived_in
183305	https://ismi.mpiwg-berlin.mpg.de/person/183305	Dāwūd ibn Sulaymān	داود بن سليمان				800	TEXT[351380] was_created_by, TEXT[351355] was_created_by
183352	https://ismi.mpiwg-berlin.mpg.de/person/183352	Ibn Kibriyāʾ Abū al-Ḥasan Mūsỳ ibn al-Ḥasan ibn Muḥammad al-Nawbaḫtī	 ابن كبرياء أبو الحسن موسی بن الحسن بن محمد النوبختي	Mūsá al-Nawbakht, Ibn Nawbakht			980	TEXT[370326] was_created_by
183390	https://ismi.mpiwg-berlin.mpg.de/person/183390	ʿAlī ibn Muḥammad ibn Yaḥyỳ al-Sumaysāṭī	علي بن محمد بن يحيى السميساطي	ʿAlī al-Sumaysāṭī	983	1061		PLACE[374813] lived_in, TEXT[374898] was_created_by, TEXT[374875] was_created_by, TEXT[374852] was_created_by
183429	https://ismi.mpiwg-berlin.mpg.de/person/183429	ʿArīb ibn Saʿd al-Kātib al-Qurṭubī	عريب بن سعد الكاتب القرطبي			976		PLACE[85178] lived_in, TEXT[481713] was_created_by
183452	https://ismi.mpiwg-berlin.mpg.de/person/183452	Abū ʿAlī al-Muḥassin ibn Ibrāhīm al-Ṣābiʾī	أبو علي المحسّن بن ابراهيم الصابئي	Muḥassin ibn Ibrāhīm al-Ṣābiʾī			900	TEXT[371010] was_created_by
183551	https://ismi.mpiwg-berlin.mpg.de/person/183551	Abū al-Qāsim Muḥammad ibn Ḥawqal al-Nasībī	أبو القاسم محمد بن حوقل النسيبي	Muḥammad ibn Ḥawqal al-Nasībī			900	TEXT[363516] was_created_by, PLACE[167760] lived_in, PLACE[134677] lived_in, PLACE[134677] was_born_in
183558	https://ismi.mpiwg-berlin.mpg.de/person/183558	Šams al-Dīn Abū ʿAbd Allāh Muḥammad ibn Aḥmad ibn Abū Bakr al-Bannāʾ al-Baššārī al-Muqaddasī	شمس الدين أبو عبد الله محمد بن أحمد بن أبو بكر البنّاء البشّاري المقدّسي	Shams al-Dīn Abū ʿAbd Allāh Muḥammad ibn Aḥmad ibn Abū Bakr al-Bannāʾ al-Bashshārī al-Maqdisī	947	990		PLACE[87387] lived_in, PLACE[87387] was_born_in, TEXT[363650] was_created_by
183573	https://ismi.mpiwg-berlin.mpg.de/person/183573	Abū al-Ḥasan al-Šamsī al-Harawī 	أبو الحسن الشمسي الهروي				950	TEXT[378432] was_created_by, PLACE[374934] lived_in, PLACE[374934] was_born_in
183635	https://ismi.mpiwg-berlin.mpg.de/person/183635	Abū Muḥammad ʿAbd Allāh ibn ʿAlī al-Ḥāsib	أبو محمد عبد الله بن علي الحاسب	ʿAbd Allāh al-Ḥāsib			900	TEXT[116563] was_dedicated_to, PLACE[87068] lived_in
183686	https://ismi.mpiwg-berlin.mpg.de/person/183686	Abu Bakr ʿAbd Allāh ibn Ḥusayn ibn Ibrāhīm ibn ʿĀṣim al-Ṯaqafī 	أبو بكر عبد الله بن حسين بن إبراهيم بن عاصم الثقفي	Ibn al-Ghurbālī		1013		TEXT[378644] was_created_by
183747	https://ismi.mpiwg-berlin.mpg.de/person/183747	al-Ḥasan ibn al-Bahlūl 	الحسن بن البهلول				900	TEXT[378401] was_created_by, PLACE[174694] lived_in
183766	https://ismi.mpiwg-berlin.mpg.de/person/183766	Abū al-Ḥusayn Aḥmad ibn Fāris ibn Zakariyyāʾ ibn Ḥabīb al-Qazwīnī al-Luġawī 	أبو الحسين أحمد بن فارس بن زكريّاء بن حبيب القزويني اللغوي	Aḥmad ibn Fāris al-Qazwīnī		1000		TEXT[378914] was_created_by, TEXT[378945] was_created_by, PLACE[463432] lived_in, PLACE[86943] lived_in, PLACE[167760] lived_in
183775	https://ismi.mpiwg-berlin.mpg.de/person/183775	Ḥasan ibn Jaʿfar al-Anṣārī	حسن بن جعفر الأنصاري	Ḥasan al-Anṣārī			950	TEXT[319043] was_created_by
183967	https://ismi.mpiwg-berlin.mpg.de/person/183967	al-Ḥasan ibn Aḥmad ibn ʿAbd Allāh al-Ṣūfī al-Kirmānī 	الحسن بن أحمد بن عبد الله الصوفي الكرماني	"al-Ḥasan al-Kirmānī	"			900	TEXT[381021] was_created_by, PLACE[380989] lived_in
183998	https://ismi.mpiwg-berlin.mpg.de/person/183998	Abū ʿAlī Aḥmad ibn Muḥammad ibn al-Ḥasan al-Mazrūqī 	أبو علي أحمد بن محمد بن الحسن المزروقي	Aḥmad al-Mazrūqī 	971	1030		TEXT[379346] was_created_by
184017	https://ismi.mpiwg-berlin.mpg.de/person/184017	Aḥmad ibn Ibrāhīm al-Sanjarī 	أحمد بن إبراهيم السنجري				950	TEXT[379275] was_created_by
184132	https://ismi.mpiwg-berlin.mpg.de/person/184132	ʿAlī ibn ʿAbd al-Qādir al-Nabtītī		على بن عبد القادر النبتيتى , على ابن عبد القادر النبتيتى الحنفي الموقت بالجامع الازهر, ʿAlī ibn ʿAbd al-Qādir al-Nabtītī				TEXT[90262] was_created_by
184234	https://ismi.mpiwg-berlin.mpg.de/person/184234	ʿAlī ibn Abī Ṭālib	علي بن أبي طالب 	ʿAlī ibn Abī Ṭālib	599	661	599	PLACE[87879] lived_in, PLACE[93604] lived_in, PLACE[93604] died_in, PLACE[127632] lived_in, PLACE[127632] was_born_in, TEXT[124528] was_created_by, TEXT[301772] was_created_by, TEXT[98509] was_created_by, TEXT[53189] was_created_by, TEXT[148271] was_created_by, TEXT[102498] was_created_by
184329	https://ismi.mpiwg-berlin.mpg.de/person/184329	Jirjīs ʿUsquf al-ʿArab	جرجيس عسقف العرب	George Bishop of the Arabs		724	624	TEXT[131652] was_created_by
184350	https://ismi.mpiwg-berlin.mpg.de/person/184350	Severus Sebokht		Sebukht, Sebokt, Seboht	570	667	570	TEXT[104518] was_created_by, TEXT[84034] was_created_by, TEXT[152325] was_created_by, TEXT[142372] was_created_by, TEXT[76732] was_created_by, PERSON[184458] was_student_of, PLACE[326959] lived_in, PLACE[326959] died_in, PLACE[134677] lived_in, PLACE[134677] was_born_in
184458	https://ismi.mpiwg-berlin.mpg.de/person/184458	Yaʿqūb al-Ruhāwī	يعقوب الرهاوي	Jacob of Edessa	630	708	630	PLACE[326959] lived_in, PLACE[87102] lived_in, PLACE[328715] lived_in, PLACE[328715] died_in, PERSON[184350] was_student_of, TEXT[103473] was_created_by
184508	https://ismi.mpiwg-berlin.mpg.de/person/184508	Abū Zayd Saʿīd ibn Aws ibn Ṯābit al-Anṣārī	أبو زيد سعيد بن أوس بن ثابت الأنصاري	Saʿīd ibn Aws al-Anṣārī	738	830		TEXT[497671] was_created_by
184524	https://ismi.mpiwg-berlin.mpg.de/person/184524	Maʾmūn: Abū al-ʿAbbās ʿAbd Allāh ibn Hārūn al-Rašīd al-Maʾmūn	مأمون: أبو العبّاس عبد الله بن هارون الرشيد المأمون	Maʾmūn	786	833	786	TEXT[318132] was_created_by, PLACE[153834] lived_in, PLACE[318030] died_in, PLACE[167760] lived_in, PLACE[167760] was_born_in, TEXT[318091] was_created_by, TEXT[87130] was_dedicated_to
184567	https://ismi.mpiwg-berlin.mpg.de/person/184567	Abū Saʿīd ʿAbd al-Malik ibn Qurayb ibn ʿAlī al-Asmaʿī	أبو سعيد عبد الملك بن قريب بن علي الأسمعي	Abū Zayd al-Asmaʿī	740	831		TEXT[315928] was_created_by, TEXT[315958] was_created_by
184669	https://ismi.mpiwg-berlin.mpg.de/person/184669	Abū ʿAbd Allāh Jaʿfar al-Ṣādiq ibn Muḥammad ibn Bāqir ibn ʿAlī Zayn al-ʿĀbidīn ibn Ḥusayn ibn ʿAlī ibn Abī Ṭālib	أبو عبد الله جعفر الصادق بن محمّد بن باقر بن علي زين العابدين بن حسين بن علي بن أبي طالب	Jaʿfar Ṣādiq, Jaʿfar al-Ṣādiq	700	765	700	TEXT[390843] was_created_by, TEXT[92785] was_created_by, PLACE[87879] lived_in, PLACE[87879] died_in, PLACE[87879] was_born_in
184728	https://ismi.mpiwg-berlin.mpg.de/person/184728	Abū Yūsuf Yaʿqūb ibn Isḥāq ibn al-Sikkīt	أبو يوسف يعقوب بن إسحاق بن السكّيت	Yaʿqūb ibn al-Sikkīt	802	858		TEXT[182174] was_created_by, TEXT[182033] was_created_by, TEXT[181709] was_created_by, PLACE[93604] lived_in, PLACE[167760] lived_in, PLACE[167760] was_born_in
184760	https://ismi.mpiwg-berlin.mpg.de/person/184760	Abū Marwān ʿAbd al-Malik ibn Ḥabīb al-Qurṭubī	أبو مروان عبد الملك بن حبيب القرطبي	ʿAbd al-Malik ibn Ḥabīb, ʿAbd al-Malik al-Qurṭubī	790	852		TEXT[181834] was_created_by, TEXT[397730] was_created_by, TEXT[171339] was_created_by, PLACE[85178] lived_in, PLACE[85178] was_born_in
184790	https://ismi.mpiwg-berlin.mpg.de/person/184790	Abū Saʿīd Šāḏān ibn Baḥr	أبو سعيد شاذان بن بحر	Abu Saʿīd Shādhān			880	TEXT[450210] was_created_by, PERSON[98608] was_student_of
184813	https://ismi.mpiwg-berlin.mpg.de/person/184813	Nuʿaym ibn Muḥammad ibn Mūsỳ ibn Šākir	نعيم بن محمد بن موسى بن شاكر	Nuʿaym ibn Shākir			767	PLACE[167760] lived_in, TEXT[338319] was_created_by
184851	https://ismi.mpiwg-berlin.mpg.de/person/184851	Ayyūb ibn Sulaymān al-Baṣrī	أيّوب بن سليمان البصري				800	TEXT[323644] was_created_by, PLACE[93607] lived_in, PLACE[93607] was_born_in
184899	https://ismi.mpiwg-berlin.mpg.de/person/184899	Abū al-ʿAbbās ibn Ḥamdūn	أبو العبّاس بن حمدون				830	PLACE[85301] lived_in
184974	https://ismi.mpiwg-berlin.mpg.de/person/184974	Ḥamzaẗ ibn ʿAlī Saʿd al-Bayhaqī	حمزة بن علي سعد البيهقي 	البيهقي, Saʿd al-Bayhaqī, Ḥamza ibn ʿAlī, Bayhaqī			1300	WITNESS[154931] was_copied_by, TEXT[489341] was_created_by, TEXT[489415] was_created_by, TEXT[333430] was_created_by, TEXT[489316] was_created_by, PLACE[485679] lived_in
185014	https://ismi.mpiwg-berlin.mpg.de/person/185014	Muḥammad ibn Abī al-Šukr al-Maġribī	محمد بن أبي الشكر المغربي				1200	TEXT[482347] was_created_by
185591	https://ismi.mpiwg-berlin.mpg.de/person/185591	Abū Mansūr al-Ṭūsī		Abū Mansūr al-Ṭūsī				TEXT[127235] was_created_by
185846	https://ismi.mpiwg-berlin.mpg.de/person/185846	Muḥammad ibn Ḥasan al-Juyūbī	محمد بن حسن الجيوبي	Muḥammad al-Juyūbī			1000	TEXT[141197] was_created_by, TEXT[141437] was_created_by
185858	https://ismi.mpiwg-berlin.mpg.de/person/185858	Abū al-Qāsim Aḥmad ibn Muḥammad ibn Jaʿfar al-Ġandajānī 	أبو القاسم أحمد بن محمد بن جعفر الغندجاني	Aḥmad al-Ghandajānī 			1000	TEXT[140201] was_created_by, PLACE[140190] lived_in
185878	https://ismi.mpiwg-berlin.mpg.de/person/185878	Abū Manṣūr Sulaymān ibn al-Ḥusayn ibn Bārdawayh ibn Ibrīsamī al-Mawṣilī al-Ḥāsib	أبو منصور سليمان بن الحسين بن باردَوَيه بن إبريسمي الموصلي الحاسب	Sulaymān al-Mawṣilī		1000	1000	TEXT[142397] was_created_by, PLACE[85483] lived_in
185924	https://ismi.mpiwg-berlin.mpg.de/person/185924	Abū al-Fatḥ Muḥammad ibn al-ʿAbd al-Malik al-Dawwānī 	أبو الفتح محمد بن العبد الملك الدوّاني				900	TEXT[143077] was_created_by
185978	https://ismi.mpiwg-berlin.mpg.de/person/185978	Maḥmūd ibn al-Ḥusayn ibn Muḥammad al-Kāšġarī 	محمود بن الحسين بن محمد الکاشغري	"Maḥmūd al-Kāshgharī	"	1005	1102		PERSON[74607] was_student_of, PLACE[155387] lived_in, TEXT[418107] was_created_by
185994	https://ismi.mpiwg-berlin.mpg.de/person/185994	Abū al-Walīd Ismāʿīl ibn Aḥmad al-Qurṭubī 	أبو الوليد إسماعيل بن أحمد القرطبي	Ismāʿīl al-Qurṭubī			1000	TEXT[108824] was_created_by, PLACE[85178] lived_in
186028	https://ismi.mpiwg-berlin.mpg.de/person/186028	Abū Jaʿfar Muḥammad ibn ʿAbd Allāh al-Šarīfī	أبو جعفر محمد بن عبد الله الشريفي	"Muḥammad al-Sharīfī	"			950	TEXT[421868] was_created_by
186072	https://ismi.mpiwg-berlin.mpg.de/person/186072	Abū al-Ḥasan Aḥmad ibn Muḥammad ibn Ibrāhīm al-Ašʿarī al-Yamanī al-Nassābah al-Ḥanafī	أبو الحسن أحمد بن محمد بن إبراهيم الأشعري اليمني النسّابة الحنفي	"Aḥmad al-Ashʿarī al-Yamanī	"			1100	TEXT[429621] was_created_by, PLACE[178900] lived_in
186113	https://ismi.mpiwg-berlin.mpg.de/person/186113	Abū ʿAlī al-Mattījī 	أبو علي المتّيجي				1100	TEXT[430194] was_created_by
186156	https://ismi.mpiwg-berlin.mpg.de/person/186156	Muḥammad ibn ʿAlī ibn ʿAbd Allāh al-Hindī	محمد بن علي بن عبد الله الهندي	Muḥammad al-Hindī			1000	TEXT[431911] was_created_by
186173	https://ismi.mpiwg-berlin.mpg.de/person/186173	Ḥamīd al-Dīn al-Šāšī		ركن الملة والدين حميد الدين الشاشي, Ḥamīd al-Dīn al-Šāšī				TEXT[23987] was_created_by
186186	https://ismi.mpiwg-berlin.mpg.de/person/186186	Abū ʿAbd Allāh Muḥammad ibn Muḥammad ibn ʿAbd Allāh ibn Idrīs ibn Ḥammūdī al-Ḥasanī al-Qurṭubī al-Siqillī	أبو عبد الله محمد بن محمد بن عبد الله بن إدريس بن حمّودي الحسني القرطبي السقلّي	ٍSharīf al-Idrīsī, Muḥammad al-Idrīsī, Idrīsī	1100	1160		TEXT[432529] was_created_by, TEXT[432373] was_created_by, TEXT[432555] was_created_by, PLACE[119665] lived_in, PLACE[119665] was_born_in, PLACE[141246] lived_in, PLACE[85178] lived_in
186237	https://ismi.mpiwg-berlin.mpg.de/person/186237	Našwān ibn Saʿīd ibn Salāmah al-Ḥimyarī	نشوان بن سعيد بن سلامة الحميري	Nashwān al-Ḥimyarī		1177		TEXT[435814] was_created_by, TEXT[483144] was_created_by, PLACE[178900] lived_in
186240	https://ismi.mpiwg-berlin.mpg.de/person/186240	Muḥyī al-Dīn ʿAbd al-Qādir ibn ʿAbd Allāh al-Kīlānī	محيي الدين عبد القادر بن عبد الله الكيلاني	ʿAbd al-Qādir al-Kīlānī, ʿAbd al-Qādir al-Jīlānī, ʿAbd al-Qādir al-Gīlānī	1078	1167		PLACE[167760] lived_in, PLACE[85304] lived_in, PLACE[85304] was_born_in, TEXT[433259] was_created_by
186335	https://ismi.mpiwg-berlin.mpg.de/person/186335	Abū ʿAbd Allāh Muḥammad ibn ʿAlī ibn Tūmart al-Andalusī	أبو عبد الله محمد بن علي بن تومرت الأندلسي	Muḥammad ibn Tūmart al-Andalusī, Ibn Tūmart	1029	1130		TEXT[150674] was_created_by
186353	https://ismi.mpiwg-berlin.mpg.de/person/186353	Abū al-Muʾayyad Abū Muṭīʿ al-Balḫī	أبو المؤيّد أبو مطيع البلخي	Abū al-Muʾayyad Abū Muṭīʿ al-Balḫī			1100	PLACE[153791] lived_in
186391	https://ismi.mpiwg-berlin.mpg.de/person/186391	Burhān al-Dīn Abū al-Ḥasan ʿAlī ibn Abī Bakr ibn ʿAbd al-Jalīl al-Farġānī al-Marġīnānī	برهان الدين أبو الحسن علي بن أبي بكر بن عبد الجليل الفرغاني المرغيناني	ʿAlī al-Farghānī al-Marghīnānī		1197		TEXT[437796] was_created_by
186434	https://ismi.mpiwg-berlin.mpg.de/person/186434	Sirāj al-Dīn Abū Yaʿqūb Yūsuf al-Sakkākī al-Ḫwārizmī 	سراج الدين أبو يعقوب يوسف السكّاكي الخوارزمي	سراج الدين ابو يعقوب يوسف بن محمد السكاكي, Abū Yaʿqūb Yūsuf al-Sakkākī	1160	1228		PLACE[310048] lived_in, PLACE[310048] was_born_in, TEXT[301713] was_created_by
186474	https://ismi.mpiwg-berlin.mpg.de/person/186474	Abū Faḍl Saʿd al-Dīn al-ʿUṣayfirī	أبو فضل سعد الدين العصيفري	Faḍl ibn Abī Saʿd al-ʿUṣayfirī	1203			TEXT[353322] was_created_by, PLACE[178900] lived_in
186519	https://ismi.mpiwg-berlin.mpg.de/person/186519	Abū al-Ġanāʾim Muslim ibn Maḥmūd ibn Niʿmah ibn Arslān al-Šayzārī 	أبو الغنائم مسلم بن محمود بن نعمة بن أرسلان الشيزاري	Muslim al-Shayzārī 		1240		TEXT[483184] was_created_by, PLACE[178900] lived_in, PLACE[173189] lived_in
186560	https://ismi.mpiwg-berlin.mpg.de/person/186560	Abū al-Qāsim ʿIzz al-Dīn Ibrāhīm ibn Muḥammad ibn Sulaymān al-Bawsī 	أبو القاسم عزّ الدين إبراهيم بن محمد بن سليمان البوسي	Ibrāhīm al-Bawsī 			1200	TEXT[481961] was_created_by, PLACE[178900] lived_in, TEXT[481986] was_created_by
186591	https://ismi.mpiwg-berlin.mpg.de/person/186591	ʿAbd Allāh Sirāj al-Dunyā wa-al-Dīn 	عبد الله سراج الدنيا والدين	Sirāj al-Dunyā wa-al-Dīn 			1200	PLACE[173189] lived_in, TEXT[482298] was_created_by, TEXT[482266] was_created_by
186622	https://ismi.mpiwg-berlin.mpg.de/person/186622	Najm al-Dīn Ayyūb ibn ʿAyn al-Dawlaẗ ibn Naṣr Allāh al-Ḥāsib al-Iḫlāṭī	نجم الدين أيّوب بن عين الدولة بن نصر الله الحاسب الإخلاطي	نجم الدين بن ايّوب بن عين الدولة نصر الله الاخلاطي, Najm al-Dīn Ayyūb al-Ikhlāṭī			1100	PLACE[85658] lived_in, TEXT[65931] was_created_by
186669	https://ismi.mpiwg-berlin.mpg.de/person/186669	Abū ʿAbd Allāh Muḥammad ibn Ṭalḥaẗ	أبو عبد الله محمد بن طلحة	Muḥammad ibn Ṭalḥah		1254		TEXT[73623] was_created_by, TEXT[73656] was_created_by
186748	https://ismi.mpiwg-berlin.mpg.de/person/186748	Mullāzāde Muḥammad Amīn ibn Ṣadr al-Dīn Zāde 	ملازاده محمد أمين بن صدر الدين زاده	Muḥammad Amīn Shirwānī, Muḥammad Amīn ibn Ṣadr Amīn al-Širwānī Mullāzāde , Muḥammad Amīn al-Širwānī		1723		TEXT[151403] was_created_by, TEXT[79591] was_created_by
186817	https://ismi.mpiwg-berlin.mpg.de/person/186817	Muḥammad Gulhawī		Muḥammad Gulhawī				TEXT[23624] was_created_by
186892	https://ismi.mpiwg-berlin.mpg.de/person/186892	Abū Yaʿqūb Yūsuf ibn Muḥammad Ḫān al-Qarabāġī 	أبو يعقوب يوسف بن محمّد خان القرباغي	Yūsuf ibn Muḥammad Khān al-Qarābāghī, Yūsuf al-Qarabāġī 		1625		TEXT[411537] was_dedicated_to, TEXT[411515] was_created_by, PERSON[411490] was_student_of, PLACE[362860] lived_in, PLACE[87068] lived_in
187045	https://ismi.mpiwg-berlin.mpg.de/person/187045	ʿAbd al-Raḥīm ibn ʿAbd al-Karīm al-Qazwīnī al-ʿAjamī	عبد الرحيم بن عبد الکريم القزويني العجمي	عبد الرحيم القزويني بن الملا عبد الکريم الشهير بالعجمي, ʿAbd al-Raḥīm al-ʿAjamī		1617		PLACE[85658] lived_in, TEXT[57666] was_created_by
187100	https://ismi.mpiwg-berlin.mpg.de/person/187100	Aḥmad ibn ʿAbd al-Munʿim al-Damanhūrī 		Aḥmad ibn ʿAbd al-Munʿim al-Damanhūrī 				TEXT[298743] was_created_by
187201	https://ismi.mpiwg-berlin.mpg.de/person/187201	Abū al-ʿAbbās Aḥmad ibn Muḥammad al-Maqqarī al-Tilimsānī		Ahmad al-Maqqari al-Tilimsani				TEXT[190146] was_created_by
187328	https://ismi.mpiwg-berlin.mpg.de/person/187328	Muḥammad Ḥasan al-Laknawī		Muḥammad Ḥasan al-Laknawī				TEXT[100865] was_created_by
187339	https://ismi.mpiwg-berlin.mpg.de/person/187339	Sayyid Muḥammad Bāqir ibn Šams al-Dīn Muḥammad al-Ḥusaynī al-Astarābādī al-Iṣfahānī al-Dāmād	سيد محمد باقر بن شمس الدين محمد باقر الحسيني الأسترابادي الإصفهاني الداماد 	مير داماد, Mīr Dāmād, Muʿallim al-Thālith				TEXT[128846] was_created_by, TEXT[128877] was_created_by, TEXT[125321] was_created_by, TEXT[131590] was_created_by, TEXT[128827] was_created_by, TEXT[131558] was_created_by
187751	https://ismi.mpiwg-berlin.mpg.de/person/187751	Muḥammad ibn ʿAlī ibn Muḥammad ibn ʿAlī al-Šabrāmallisī al-Mālikī al-Azharī 	محمد بن علي بن محمد بن علي الشبراملسي المالکي الازهري	محمد بن علي بن محمد بن علي الشبراملسي المالکي, محمد بن علي بن محمد الشبرمليسي المالكي, Muḥammad ibn ʿAlī Shabrāmallisī				TEXT[276585] was_created_by, TEXT[61243] was_created_by
188153	https://ismi.mpiwg-berlin.mpg.de/person/188153	Ibn al-Qāḍī: Šihāb al-Dīn Abū al-ʿAbbās Aḥmad ibn Muḥammad ibn Aḥmad ibn ʿAlī  ibn ʿAbd al-Raḥmān ibn Abī al-Āfiya al-Miknāsī al-Zanātī		Ibn al-Qāḍī				PLACE[87971] died_in, PLACE[87971] was_born_in
188431	https://ismi.mpiwg-berlin.mpg.de/person/188431	Quṭb al-Dīn ʿAbd al-Ḥayy ibn ʿIzz al-Dīn al-Zāhidī al-Kabīrī al-Ḥusaynī al-Lārī		Lārī, Quṭb al-Dīn 				TEXT[41754] was_created_by
189119	https://ismi.mpiwg-berlin.mpg.de/person/189119	Taqī al-Dīn ibn ʿIzz al-Dīn al-Ḥanbalī	تقي الدين بن عزّ الدين الحنبلي	Taqī al-Dīn ibn ʿIzz al-Dīn		1409		TEXT[56731] was_created_by, TEXT[84095] was_created_by
189305	https://ismi.mpiwg-berlin.mpg.de/person/189305	Abū al-Majd ibn ʿAṭiyyaẗ ibn Abī al-Majd al-Kātib	أبو المجد بن عطيّة بن أبي المجد الكاتب	Abū al-Majd ibn ‘Aṭīyah ibn Abī al-Majd al-Kātib			1200	TEXT[484971] was_created_by
190076	https://ismi.mpiwg-berlin.mpg.de/person/190076	Muṣṭafỳ ibn Yūsuf	مصطفى بن يوسف				1495	WITNESS[455572] was_copied_by
190111	https://ismi.mpiwg-berlin.mpg.de/person/190111	ʿAlī ibn Sulṭān al-Qāriʾ al-Harawī		علي بن محمد القاري, ʿAlī ibn Sulṭān al-Qāriʾ al-Harawī				TEXT[186295] was_created_by
190819	https://ismi.mpiwg-berlin.mpg.de/person/190819	Abū al-Ḫayr	أيو الخير	مهندس ابن لطف الله, خير الله خان, Khayr Allāh Khān, Ibn Luṭf Allāh , Abū al-Khayr Mīrzā Khayr Allāh ibn Luṭf Allāh al-Lāhūrī				TEXT[99451] was_created_by
190887	https://ismi.mpiwg-berlin.mpg.de/person/190887	Imām al-Dīn ibn Luṭf Allāh al-Lāhūrī	امام الدين بن لطف الله اللاهوري	"ʿImād al-Dīn al-Lāhūrī, Imām al-Dīn Ḥusayn al-Riyāḍī ibn Luṭf Allāh al-Lāhūrī 	"		1732		TEXT[456182] was_created_by, PLACE[174638] lived_in
191163	https://ismi.mpiwg-berlin.mpg.de/person/191163	Šams al-Dīn Abū Bakr-sāh ibn Najm al-Dīn Maḥmūd-sāh ibn Ḥājjī Tāj al-Dīn Kūdak	شمس الدين أبو بكر ساه بن نجم الدين محمود ساه بن حاجّ تاجّ الدين كودك	Abu Bakr Shah Mahmud Shah				TEXT[412598] was_created_by
